data,adresse,pasto_kodas,tipas,plotas_m2,kambariai,priklausiniai,kaina_eur,eur_m2,atstumas_m,latitude,longitude,sklypas
2021-03-08,3 PL DES ENFANTS NANTAIS,44000.0,butas,112.0,5.0,1,538000.0,4804.0,1137.0,47.228494,-1.542419,44109000BZ0688
2025-02-21,57 AV DES EUCALYPTUS,44300.0,namas,120.0,5.0,0,437000.0,3642.0,1139.0,47.225597,-1.513409,44109000BT0595
2024-07-08,15 AV CLAUDE KOGAN,44300.0,namas,84.0,5.0,1,250000.0,2976.0,1142.0,47.234993,-1.527348,44109000BC0122
2024-12-09,115 RUE GAL BUAT,44000.0,butas,25.0,1.0,1,79400.0,3176.0,1142.0,47.225706,-1.543456,44109000ET0392
2021-05-18,42 AV DES EUCALYPTUS,44300.0,namas,116.0,5.0,0,535000.0,4612.0,1142.0,47.224834,-1.513317,44109000BT0492
2021-10-07,6 RUE DESAIX,44000.0,butas,30.0,1.0,1,105500.0,3517.0,1143.0,47.227403,-1.543029,44109000BZ0193
2023-09-06,6 RUE DESAIX,44000.0,butas,45.0,2.0,0,205000.0,4556.0,1143.0,47.227403,-1.543029,44109000BZ0193
2022-01-21,13 RUE ST-DONATIEN,44000.0,butas,86.0,4.0,1,512900.0,5964.0,1145.0,47.227819,-1.542885,44109000BZ0199
2024-05-30,11 RUE ST-DONATIEN,44000.0,butas,62.0,3.0,1,322000.0,5194.0,1145.0,47.227819,-1.542885,44109000BZ0199
2022-10-17,59 AV DES EUCALYPTUS,44300.0,namas,125.0,5.0,0,561500.0,4492.0,1145.0,47.225794,-1.513351,44109000BT0594
2022-09-30,13 RUE ST-DONATIEN,44000.0,butas,64.0,3.0,1,347000.0,5422.0,1145.0,47.227819,-1.542885,44109000BZ0199
2023-12-20,11 RUE ST-DONATIEN,44000.0,butas,98.0,4.0,2,595000.0,6071.0,1145.0,47.227819,-1.542885,44109000BZ0199
2024-02-07,13 RUE ST-DONATIEN,44000.0,butas,107.0,4.0,1,593000.0,5542.0,1145.0,47.227819,-1.542885,44109000BZ0199
2025-02-12,114 RTE DE STE-LUCE,44300.0,butas,38.0,2.0,1,97000.0,2553.0,1145.0,47.233631,-1.520754,44109000BE0429
2021-10-12,105 RTE DE STE-LUCE,44300.0,butas,39.0,2.0,1,127500.0,3269.0,1146.0,47.233872,-1.521379,44109000BC0720
2023-07-21,105 RTE DE STE-LUCE,44300.0,butas,34.0,1.0,1,115000.0,3382.0,1146.0,47.233872,-1.521379,44109000BC0720
2022-08-31,105 RTE DE STE-LUCE,44300.0,butas,47.0,2.0,1,180000.0,3830.0,1146.0,47.233872,-1.521379,44109000BC0720
2022-12-12,11 RUE DONATIEN BAHAUD,44300.0,namas,81.0,4.0,0,377000.0,4654.0,1147.0,47.234937,-1.530768,44109000AZ0520
2021-08-17,117 RUE GAL BUAT,44000.0,namas,76.0,4.0,1,330000.0,4342.0,1149.0,47.225678,-1.543565,44109000ET0094
2021-10-05,31 AV DES EUCALYPTUS,44300.0,namas,116.0,7.0,0,420000.0,3621.0,1149.0,47.224083,-1.513258,44109000BT0438
2024-11-18,5 RUE DUFOUR,44000.0,namas,61.0,3.0,0,363000.0,5951.0,1150.0,47.22688,-1.543314,44109000EV0427
2022-11-14,5 RUE DUFOUR,44000.0,namas,61.0,3.0,0,400000.0,6557.0,1150.0,47.22688,-1.543314,44109000EV0427
2024-09-20,121 RUE GAL BUAT,44000.0,butas,238.0,6.0,2,550000.0,2311.0,1150.0,47.225331,-1.543603,44109000ET0090
2023-06-29,16 RUE ST CHARLES,44000.0,butas,85.0,5.0,2,375500.0,4418.0,1151.0,47.225168,-1.543637,44109000ET0087
2022-03-16,2 AV CHANTEPIE,44000.0,namas,110.0,5.0,1,620000.0,5636.0,1151.0,47.225433,-1.54361,44109000ET0092
2023-07-07,16 RUE ST CHARLES,44000.0,butas,73.0,4.0,2,346200.0,4742.0,1151.0,47.225168,-1.543637,44109000ET0087
2025-02-27,16 RUE ST CHARLES,44000.0,butas,72.0,4.0,2,289000.0,4014.0,1151.0,47.225168,-1.543637,44109000ET0087
2021-09-03,8 BD JULES VERNE,44300.0,butas,75.0,3.0,2,315000.0,4200.0,1152.0,47.234084,-1.535032,44109000AZ0874
2023-05-10,8 BD JULES VERNE,44300.0,butas,82.0,4.0,2,325000.0,3963.0,1152.0,47.234084,-1.535032,44109000AZ0874
2021-02-25,8 BD JULES VERNE,44300.0,butas,31.0,1.0,0,125000.0,4032.0,1152.0,47.234084,-1.535032,44109000AZ0874
2022-07-21,8 BD JULES VERNE,44300.0,butas,50.0,2.0,2,176000.0,3520.0,1152.0,47.234084,-1.535032,44109000AZ0874
2023-06-29,8 RUE DESAIX,44000.0,butas,82.0,3.0,1,320000.0,3902.0,1152.0,47.227414,-1.543145,44109000BZ0194
2025-06-30,168 BD DES POILUS,44300.0,butas,60.0,3.0,2,207500.0,3458.0,1152.0,47.234084,-1.535032,44109000AZ0874
2023-08-31,14 RUE GAL BUAT,44000.0,butas,120.0,4.0,0,735000.0,6125.0,1152.0,47.233319,-1.536975,44109000BY0174
2025-03-04,8 BD JULES VERNE,44300.0,butas,25.0,1.0,0,70000.0,2800.0,1152.0,47.234084,-1.535032,44109000AZ0874
2021-12-17,168 BD DES POILUS,44300.0,butas,45.0,2.0,1,159000.0,3533.0,1152.0,47.234084,-1.535032,44109000AZ0874
2024-07-08,14 RUE GAL BUAT,44000.0,butas,74.0,3.0,1,268000.0,3622.0,1152.0,47.233319,-1.536975,44109000BY0174
2022-10-06,14 RUE GAL BUAT,44000.0,butas,51.0,2.0,0,195000.0,3824.0,1152.0,47.233319,-1.536975,44109000BY0174
2021-04-12,8 BD JULES VERNE,44300.0,butas,50.0,2.0,1,175000.0,3500.0,1152.0,47.234084,-1.535032,44109000AZ0874
2021-04-19,2 BD JULES VERNE,44300.0,butas,40.0,2.0,0,139000.0,3475.0,1153.0,47.233953,-1.535426,44109000AZ0407
2023-05-02,2 BD JULES VERNE,44300.0,butas,33.0,2.0,0,135000.0,4091.0,1153.0,47.233953,-1.535426,44109000AZ0407
2023-09-05,6 RUE GAL BUAT,44000.0,butas,96.0,5.0,1,490000.0,5104.0,1155.0,47.233551,-1.536539,44109000BY0172
2023-01-24,6 RUE GAL BUAT,44000.0,butas,68.0,3.0,2,215000.0,3162.0,1155.0,47.233551,-1.536539,44109000BY0172
2021-06-11,6 RUE GAL BUAT,44000.0,butas,60.0,3.0,2,265000.0,4417.0,1155.0,47.233551,-1.536539,44109000BY0172
2025-06-05,50 AV DES EUCALYPTUS,44300.0,namas,88.0,4.0,1,443000.0,5034.0,1157.0,47.225365,-1.513146,44109000BT0590
2023-01-27,1 RUE DUFOUR,44000.0,butas,68.0,2.0,1,295000.0,4338.0,1159.0,47.227089,-1.543356,44109000EV0213
2023-11-28,40 AV DES EUCALYPTUS,44300.0,namas,116.0,4.0,0,447350.0,3856.0,1159.0,47.224822,-1.513097,44109000BT0379
2022-11-22,1 RUE DUFOUR,44000.0,butas,14.0,1.0,1,54000.0,3857.0,1159.0,47.227089,-1.543356,44109000EV0213
2022-08-26,1 RUE DUFOUR,44000.0,butas,14.0,1.0,1,70000.0,5000.0,1159.0,47.227089,-1.543356,44109000EV0213
2023-10-09,18 RUE GAL BUAT,44000.0,namas,165.0,5.0,0,860000.0,5212.0,1160.0,47.233227,-1.537365,44109000BY0731
2022-10-03,48 RUE DU LANDREAU,44300.0,namas,81.0,5.0,0,360000.0,4444.0,1160.0,47.231691,-1.516967,44109000BV0515
2021-12-29,10 AV JEAN PATY,44300.0,namas,136.0,5.0,1,656650.0,4828.0,1162.0,47.230716,-1.515808,44109000BS0102
2025-12-09,8 RUE FRERE HENRI,44300.0,namas,88.0,5.0,1,440000.0,5000.0,1162.0,47.235156,-1.529682,44109000AZ0504
2021-07-07,158 RUE GAL BUAT,44000.0,butas,46.0,2.0,2,121000.0,2630.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-12-20,158 RUE GAL BUAT,44000.0,butas,36.0,1.0,1,57000.0,1583.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-05-11,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,117000.0,2438.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-08-31,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,140000.0,2917.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-02-14,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,115000.0,2396.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-11-25,158 RUE GAL BUAT,44000.0,butas,49.0,2.0,0,85000.0,1735.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-02-20,158 RUE GAL BUAT,44000.0,butas,48.0,1.0,1,115000.0,2396.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-10-24,158 RUE GAL BUAT,44000.0,butas,60.0,2.0,2,87000.0,1450.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-06-27,158 RUE GAL BUAT,44000.0,butas,59.0,3.0,1,165500.0,2805.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-05-31,7 RUE DUFOUR,44000.0,butas,18.0,1.0,0,90500.0,5028.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-08-20,158 RUE GAL BUAT,44000.0,butas,35.0,1.0,0,40000.0,1143.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-09-13,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,130000.0,2708.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-09-08,158 RUE GAL BUAT,44000.0,butas,39.0,1.0,1,49900.0,1279.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-02-27,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,105000.0,2188.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-11-04,158 RUE GAL BUAT,44000.0,butas,48.0,3.0,1,130000.0,2708.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-07-13,158 RUE GAL BUAT,44000.0,butas,52.0,2.0,1,110000.0,2115.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-05-23,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,120000.0,2500.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-09-03,158 RUE GAL BUAT,44000.0,butas,59.0,3.0,2,160000.0,2712.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-01-16,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,92000.0,1917.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-01-18,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,120000.0,2500.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-09-30,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,85000.0,1771.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-02-10,158 RUE GAL BUAT,44000.0,butas,60.0,3.0,1,180000.0,3000.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-09-17,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,55000.0,1146.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-01-06,158 RUE GAL BUAT,44000.0,butas,67.0,3.0,1,180000.0,2687.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-04-16,158 RUE GAL BUAT,44000.0,butas,67.0,3.0,1,163000.0,2433.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-08-26,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,0,85000.0,1771.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-10-20,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,70000.0,1458.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-07-10,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,89132.0,1857.0,1163.0,47.22656,-1.543572,44109000EV0461
2025-01-31,158 RUE GAL BUAT,44000.0,butas,64.0,3.0,0,155000.0,2422.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-05-27,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,0,74900.0,1560.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-03-06,158 RUE GAL BUAT,44000.0,butas,36.0,1.0,0,77000.0,2139.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-09-28,158 RUE GAL BUAT,44000.0,butas,36.0,1.0,0,41000.0,1139.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-02-24,158 RUE GAL BUAT,44000.0,butas,61.0,2.0,2,145000.0,2377.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-01-24,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,90000.0,1875.0,1163.0,47.22656,-1.543572,44109000EV0461
2023-06-13,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,2,87000.0,1812.0,1163.0,47.22656,-1.543572,44109000EV0461
2022-06-14,158 RUE GAL BUAT,44000.0,butas,64.0,2.0,2,125000.0,1953.0,1163.0,47.22656,-1.543572,44109000EV0461
2021-11-12,158 RUE GAL BUAT,44000.0,butas,48.0,2.0,1,120000.0,2500.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-08-05,158 RUE GAL BUAT,44000.0,butas,60.0,3.0,2,175000.0,2917.0,1163.0,47.22656,-1.543572,44109000EV0461
2024-04-19,59 RUE DE LA MARRIERE,44300.0,butas,70.0,3.0,2,180000.0,2571.0,1165.0,47.235211,-1.529033,44109000AZ0501
2021-06-30,9 AV DES LEVRIERS,44300.0,namas,125.0,4.0,0,511500.0,4092.0,1165.0,47.232837,-1.518623,44109000BE0287
2021-02-12,59 RUE DE LA MARRIERE,44300.0,butas,76.0,4.0,0,190000.0,2500.0,1165.0,47.235211,-1.529033,44109000AZ0501
2022-06-03,1 RUE DE LA MICHAUDIERE,44300.0,butas,76.0,4.0,1,169000.0,2224.0,1165.0,47.235211,-1.529033,44109000AZ0501
2021-04-29,1 BD DES BELGES,44300.0,butas,83.0,4.0,0,268000.0,3229.0,1167.0,47.233755,-1.536348,44109000BY0687
2022-07-04,18 MAIL PABLO PICASSO,44000.0,butas,63.0,3.0,0,257000.0,4079.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-12-12,18 MAIL PABLO PICASSO,44000.0,butas,42.0,2.0,1,165000.0,3929.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-01-24,18 MAIL PABLO PICASSO,44000.0,butas,37.0,1.0,0,173500.0,4689.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-10-23,8 RUE DONATIEN BAHAUD,44300.0,namas,114.0,6.0,1,564000.0,4947.0,1168.0,47.23516,-1.530419,44109000AZ0485
2025-04-25,18 MAIL PABLO PICASSO,44000.0,butas,59.0,3.0,1,235000.0,3983.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-01-29,18 MAIL PABLO PICASSO,44000.0,butas,68.0,3.0,1,290000.0,4265.0,1168.0,47.215725,-1.536272,44109000WZ0084
2023-01-25,18 MAIL PABLO PICASSO,44000.0,butas,60.0,3.0,1,292750.0,4879.0,1168.0,47.215725,-1.536272,44109000WZ0084
2024-06-24,18 MAIL PABLO PICASSO,44000.0,butas,38.0,2.0,0,152000.0,4000.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-12-15,18 MAIL PABLO PICASSO,44000.0,butas,72.0,4.0,1,336000.0,4667.0,1168.0,47.215725,-1.536272,44109000WZ0084
2024-02-09,18 MAIL PABLO PICASSO,44000.0,butas,45.0,2.0,1,201000.0,4467.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-04-22,18 MAIL PABLO PICASSO,44000.0,butas,45.0,2.0,1,178000.0,3956.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-09-01,18 MAIL PABLO PICASSO,44000.0,butas,68.0,3.0,1,302500.0,4449.0,1168.0,47.215725,-1.536272,44109000WZ0084
2023-01-06,18 MAIL PABLO PICASSO,44000.0,butas,57.0,3.0,1,274000.0,4807.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-01-09,18 MAIL PABLO PICASSO,44000.0,butas,59.0,3.0,1,240100.0,4069.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-09-01,18 MAIL PABLO PICASSO,44000.0,butas,57.0,3.0,0,230000.0,4035.0,1168.0,47.215725,-1.536272,44109000WZ0084
2021-08-06,18 MAIL PABLO PICASSO,44000.0,butas,59.0,3.0,1,295000.0,5000.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-04-22,18 MAIL PABLO PICASSO,44000.0,butas,37.0,2.0,0,156200.0,4222.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-07-13,18 MAIL PABLO PICASSO,44000.0,butas,57.0,3.0,1,285000.0,5000.0,1168.0,47.215725,-1.536272,44109000WZ0084
2021-12-06,18 MAIL PABLO PICASSO,44000.0,butas,57.0,3.0,1,260000.0,4561.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-06-08,18 MAIL PABLO PICASSO,44000.0,butas,37.0,2.0,0,178000.0,4811.0,1168.0,47.215725,-1.536272,44109000WZ0084
2023-07-07,18 MAIL PABLO PICASSO,44000.0,butas,62.0,3.0,2,267500.0,4315.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-08-19,18 MAIL PABLO PICASSO,44000.0,butas,41.0,2.0,0,190000.0,4634.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-04-22,18 MAIL PABLO PICASSO,44000.0,butas,57.0,3.0,0,238400.0,4182.0,1168.0,47.215725,-1.536272,44109000WZ0084
2024-11-05,18 MAIL PABLO PICASSO,44000.0,butas,37.0,1.0,0,160000.0,4324.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-04-07,18 MAIL PABLO PICASSO,44000.0,butas,62.0,3.0,1,309400.0,4990.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-01-14,18 MAIL PABLO PICASSO,44000.0,butas,60.0,3.0,1,279000.0,4650.0,1168.0,47.215725,-1.536272,44109000WZ0084
2024-09-03,18 MAIL PABLO PICASSO,44000.0,butas,28.0,1.0,0,123900.0,4425.0,1168.0,47.215725,-1.536272,44109000WZ0084
2024-11-04,18 MAIL PABLO PICASSO,44000.0,butas,57.0,3.0,1,255400.0,4481.0,1168.0,47.215725,-1.536272,44109000WZ0084
2025-03-17,18 MAIL PABLO PICASSO,44000.0,butas,62.0,3.0,1,239350.0,3860.0,1168.0,47.215725,-1.536272,44109000WZ0084
2022-05-25,109 RTE DE STE-LUCE,44300.0,butas,40.0,2.0,1,120000.0,3000.0,1174.0,47.234115,-1.521255,44109000BC0754
2022-03-04,4 RUE ST-DONATIEN,44000.0,butas,51.0,2.0,1,176526.7,3461.0,1174.0,47.228408,-1.542987,44109000BZ0663
2021-04-28,109 RTE DE STE-LUCE,44300.0,butas,68.0,3.0,1,215500.0,3169.0,1174.0,47.234115,-1.521255,44109000BC0754
2024-03-05,1 RUE FRERE HENRI,44300.0,namas,160.0,7.0,0,550000.0,3438.0,1174.0,47.235228,-1.530259,44109000AZ0487
2025-08-27,109 RTE DE STE-LUCE,44300.0,butas,40.0,2.0,1,100000.0,2500.0,1174.0,47.234115,-1.521255,44109000BC0754
2021-05-21,109 RTE DE STE-LUCE,44300.0,butas,68.0,3.0,0,160000.0,2353.0,1174.0,47.234115,-1.521255,44109000BC0754
2021-02-02,4 RUE ST-DONATIEN,44000.0,butas,67.0,3.0,0,235000.0,3507.0,1174.0,47.228408,-1.542987,44109000BZ0663
2022-06-01,11 MAIL PABLO PICASSO,44000.0,butas,47.0,2.0,1,220000.0,4681.0,1175.0,47.215186,-1.534984,44109000WZ0049
2021-08-31,13 MAIL PABLO PICASSO,44000.0,butas,66.0,3.0,1,227600.0,3448.0,1175.0,47.215186,-1.534984,44109000WZ0049
2022-08-10,13 MAIL PABLO PICASSO,44000.0,butas,83.0,4.0,3,420000.0,5060.0,1175.0,47.215186,-1.534984,44109000WZ0049
2022-02-22,13 MAIL PABLO PICASSO,44000.0,butas,48.0,2.0,1,195000.0,4062.0,1175.0,47.215186,-1.534984,44109000WZ0049
2021-05-10,13 MAIL PABLO PICASSO,44000.0,butas,66.0,3.0,1,242000.0,3667.0,1175.0,47.215186,-1.534984,44109000WZ0049
2022-05-24,17 MAIL PABLO PICASSO,44000.0,butas,62.0,3.0,1,246000.0,3968.0,1175.0,47.215186,-1.534984,44109000WZ0049
2025-10-14,13 MAIL PABLO PICASSO,44000.0,butas,45.0,2.0,1,147000.0,3267.0,1175.0,47.215186,-1.534984,44109000WZ0049
2023-09-28,17 MAIL PABLO PICASSO,44000.0,butas,27.0,1.0,0,122000.0,4519.0,1175.0,47.215186,-1.534984,44109000WZ0049
2023-09-27,11 MAIL PABLO PICASSO,44000.0,butas,48.0,2.0,0,210000.0,4375.0,1175.0,47.215186,-1.534984,44109000WZ0049
2022-01-03,17 MAIL PABLO PICASSO,44000.0,butas,46.0,2.0,1,180000.0,3913.0,1175.0,47.215186,-1.534984,44109000WZ0049
2021-10-01,17 MAIL PABLO PICASSO,44000.0,butas,45.0,2.0,1,207000.0,4600.0,1175.0,47.215186,-1.534984,44109000WZ0049
2021-06-18,17 MAIL PABLO PICASSO,44000.0,butas,46.0,2.0,1,177000.0,3848.0,1175.0,47.215186,-1.534984,44109000WZ0049
2021-07-20,17 MAIL PABLO PICASSO,44000.0,butas,29.0,1.0,1,116000.0,4000.0,1175.0,47.215186,-1.534984,44109000WZ0049
2022-11-04,13 MAIL PABLO PICASSO,44000.0,butas,44.0,2.0,1,227000.0,5159.0,1175.0,47.215186,-1.534984,44109000WZ0049
2022-12-16,17 MAIL PABLO PICASSO,44000.0,butas,65.0,3.0,1,292500.0,4500.0,1175.0,47.215186,-1.534984,44109000WZ0049
